respondent_id,survey_year,technology,technology_family,selected
year_2_001308,year_2,DynamoDB,DATABASE,False
year_2_001309,year_2,DynamoDB,DATABASE,False
year_2_001310,year_2,DynamoDB,DATABASE,False
year_2_001311,year_2,DynamoDB,DATABASE,False
year_2_001313,year_2,DynamoDB,DATABASE,False
year_2_001314,year_2,DynamoDB,DATABASE,False
year_2_001315,year_2,DynamoDB,DATABASE,False
year_2_001316,year_2,DynamoDB,DATABASE,False
year_2_001317,year_2,DynamoDB,DATABASE,False
year_2_001318,year_2,DynamoDB,DATABASE,False
year_2_001320,year_2,DynamoDB,DATABASE,False
year_2_001321,year_2,DynamoDB,DATABASE,False
year_2_001322,year_2,DynamoDB,DATABASE,False
year_2_001323,year_2,DynamoDB,DATABASE,False
year_2_001326,year_2,DynamoDB,DATABASE,False
year_2_001331,year_2,DynamoDB,DATABASE,False
year_2_001333,year_2,DynamoDB,DATABASE,False
year_2_001334,year_2,DynamoDB,DATABASE,False
year_2_001335,year_2,DynamoDB,DATABASE,False
year_2_001336,year_2,DynamoDB,DATABASE,False
year_2_001337,year_2,DynamoDB,DATABASE,False
year_2_001340,year_2,DynamoDB,DATABASE,False
year_2_001341,year_2,DynamoDB,DATABASE,False
year_2_001342,year_2,DynamoDB,DATABASE,False
year_2_001346,year_2,DynamoDB,DATABASE,False
year_2_001347,year_2,DynamoDB,DATABASE,False
year_2_001349,year_2,DynamoDB,DATABASE,False
year_2_001350,year_2,DynamoDB,DATABASE,False
year_2_001351,year_2,DynamoDB,DATABASE,False
year_2_001354,year_2,DynamoDB,DATABASE,False
year_2_001355,year_2,DynamoDB,DATABASE,False
year_2_001356,year_2,DynamoDB,DATABASE,False
year_2_001357,year_2,DynamoDB,DATABASE,False
year_2_001358,year_2,DynamoDB,DATABASE,False
year_2_001359,year_2,DynamoDB,DATABASE,False
year_2_001360,year_2,DynamoDB,DATABASE,False
year_2_001361,year_2,DynamoDB,DATABASE,False
year_2_001363,year_2,DynamoDB,DATABASE,False
year_2_001364,year_2,DynamoDB,DATABASE,True
year_2_001365,year_2,DynamoDB,DATABASE,False
year_2_001367,year_2,DynamoDB,DATABASE,False
year_2_001368,year_2,DynamoDB,DATABASE,False
year_2_001369,year_2,DynamoDB,DATABASE,False
year_2_001370,year_2,DynamoDB,DATABASE,False
year_2_001371,year_2,DynamoDB,DATABASE,False
year_2_001373,year_2,DynamoDB,DATABASE,False
year_2_001374,year_2,DynamoDB,DATABASE,False
year_2_001375,year_2,DynamoDB,DATABASE,False
year_2_001376,year_2,DynamoDB,DATABASE,False
year_2_001378,year_2,DynamoDB,DATABASE,False
year_2_001379,year_2,DynamoDB,DATABASE,False
year_2_001380,year_2,DynamoDB,DATABASE,False
year_2_001381,year_2,DynamoDB,DATABASE,True
year_2_001382,year_2,DynamoDB,DATABASE,False
year_2_001383,year_2,DynamoDB,DATABASE,False
year_2_001384,year_2,DynamoDB,DATABASE,True
year_2_001385,year_2,DynamoDB,DATABASE,False
year_2_001386,year_2,DynamoDB,DATABASE,False
year_2_001387,year_2,DynamoDB,DATABASE,False
year_2_001389,year_2,DynamoDB,DATABASE,False
year_2_001390,year_2,DynamoDB,DATABASE,False
year_2_001391,year_2,DynamoDB,DATABASE,False
year_2_001392,year_2,DynamoDB,DATABASE,False
year_2_001394,year_2,DynamoDB,DATABASE,False
year_2_001395,year_2,DynamoDB,DATABASE,False
year_2_001398,year_2,DynamoDB,DATABASE,False
year_2_001399,year_2,DynamoDB,DATABASE,False
year_2_001400,year_2,DynamoDB,DATABASE,False
year_2_001401,year_2,DynamoDB,DATABASE,False
year_2_001402,year_2,DynamoDB,DATABASE,False
year_2_001403,year_2,DynamoDB,DATABASE,False
year_2_001404,year_2,DynamoDB,DATABASE,False
year_2_001407,year_2,DynamoDB,DATABASE,False
year_2_001408,year_2,DynamoDB,DATABASE,False
year_2_001409,year_2,DynamoDB,DATABASE,False
year_2_001410,year_2,DynamoDB,DATABASE,False
year_2_001411,year_2,DynamoDB,DATABASE,False
year_2_001412,year_2,DynamoDB,DATABASE,False
year_2_001416,year_2,DynamoDB,DATABASE,False
year_2_001417,year_2,DynamoDB,DATABASE,False
year_2_001418,year_2,DynamoDB,DATABASE,False
year_2_001420,year_2,DynamoDB,DATABASE,False
year_2_001421,year_2,DynamoDB,DATABASE,False
year_2_001422,year_2,DynamoDB,DATABASE,False
year_2_001423,year_2,DynamoDB,DATABASE,False
year_2_001424,year_2,DynamoDB,DATABASE,False
year_2_001425,year_2,DynamoDB,DATABASE,False
year_2_001426,year_2,DynamoDB,DATABASE,False
year_2_001427,year_2,DynamoDB,DATABASE,False
year_2_001429,year_2,DynamoDB,DATABASE,False
year_2_001431,year_2,DynamoDB,DATABASE,False
year_2_001432,year_2,DynamoDB,DATABASE,False
year_2_001433,year_2,DynamoDB,DATABASE,False
year_2_001434,year_2,DynamoDB,DATABASE,False
year_2_001435,year_2,DynamoDB,DATABASE,False
year_2_001437,year_2,DynamoDB,DATABASE,False
year_2_001438,year_2,DynamoDB,DATABASE,False
year_2_001440,year_2,DynamoDB,DATABASE,False
year_2_001441,year_2,DynamoDB,DATABASE,False
year_2_001442,year_2,DynamoDB,DATABASE,True
year_2_001443,year_2,DynamoDB,DATABASE,False
year_2_001444,year_2,DynamoDB,DATABASE,False
year_2_001445,year_2,DynamoDB,DATABASE,False
year_2_001446,year_2,DynamoDB,DATABASE,False
year_2_001447,year_2,DynamoDB,DATABASE,False
year_2_001449,year_2,DynamoDB,DATABASE,False
year_2_001450,year_2,DynamoDB,DATABASE,False
year_2_001451,year_2,DynamoDB,DATABASE,False
year_2_001452,year_2,DynamoDB,DATABASE,False
year_2_001454,year_2,DynamoDB,DATABASE,False
year_2_001456,year_2,DynamoDB,DATABASE,False
year_2_001458,year_2,DynamoDB,DATABASE,True
year_2_001459,year_2,DynamoDB,DATABASE,False
year_2_001461,year_2,DynamoDB,DATABASE,False
year_2_001462,year_2,DynamoDB,DATABASE,False
year_2_001465,year_2,DynamoDB,DATABASE,False
year_2_001466,year_2,DynamoDB,DATABASE,False
year_2_001467,year_2,DynamoDB,DATABASE,False
year_2_001469,year_2,DynamoDB,DATABASE,False
year_2_001471,year_2,DynamoDB,DATABASE,False
year_2_001472,year_2,DynamoDB,DATABASE,True
year_2_001473,year_2,DynamoDB,DATABASE,False
year_2_001474,year_2,DynamoDB,DATABASE,False
year_2_001475,year_2,DynamoDB,DATABASE,False
year_2_001476,year_2,DynamoDB,DATABASE,False
year_2_001477,year_2,DynamoDB,DATABASE,True
year_2_001478,year_2,DynamoDB,DATABASE,False
year_2_001479,year_2,DynamoDB,DATABASE,False
year_2_001480,year_2,DynamoDB,DATABASE,False
year_2_001482,year_2,DynamoDB,DATABASE,False
year_2_001483,year_2,DynamoDB,DATABASE,True
year_2_001485,year_2,DynamoDB,DATABASE,False
year_2_001489,year_2,DynamoDB,DATABASE,True
year_2_001490,year_2,DynamoDB,DATABASE,False
year_2_001491,year_2,DynamoDB,DATABASE,False
year_2_001492,year_2,DynamoDB,DATABASE,False
year_2_001493,year_2,DynamoDB,DATABASE,False
year_2_001495,year_2,DynamoDB,DATABASE,False
year_2_001496,year_2,DynamoDB,DATABASE,False
year_2_001497,year_2,DynamoDB,DATABASE,False
year_2_001498,year_2,DynamoDB,DATABASE,False
year_2_001499,year_2,DynamoDB,DATABASE,False
year_2_001500,year_2,DynamoDB,DATABASE,False
year_2_001502,year_2,DynamoDB,DATABASE,False
year_2_001503,year_2,DynamoDB,DATABASE,False
year_2_001506,year_2,DynamoDB,DATABASE,False
year_2_001507,year_2,DynamoDB,DATABASE,False
year_2_001509,year_2,DynamoDB,DATABASE,False
year_2_001511,year_2,DynamoDB,DATABASE,False
year_2_001512,year_2,DynamoDB,DATABASE,False
year_2_001513,year_2,DynamoDB,DATABASE,False
year_2_001515,year_2,DynamoDB,DATABASE,False
year_2_001516,year_2,DynamoDB,DATABASE,False
year_2_001517,year_2,DynamoDB,DATABASE,False
year_2_001518,year_2,DynamoDB,DATABASE,False
year_2_001521,year_2,DynamoDB,DATABASE,False
year_2_001522,year_2,DynamoDB,DATABASE,False
year_2_001523,year_2,DynamoDB,DATABASE,False
year_2_001524,year_2,DynamoDB,DATABASE,False
year_2_001525,year_2,DynamoDB,DATABASE,True
year_2_001527,year_2,DynamoDB,DATABASE,False
year_2_001528,year_2,DynamoDB,DATABASE,True
year_2_001529,year_2,DynamoDB,DATABASE,False
year_2_001530,year_2,DynamoDB,DATABASE,False
year_2_001531,year_2,DynamoDB,DATABASE,False
year_2_001532,year_2,DynamoDB,DATABASE,False
year_2_001533,year_2,DynamoDB,DATABASE,False
year_2_001534,year_2,DynamoDB,DATABASE,False
year_2_001536,year_2,DynamoDB,DATABASE,False
year_2_001537,year_2,DynamoDB,DATABASE,False
year_2_001540,year_2,DynamoDB,DATABASE,False
year_2_001541,year_2,DynamoDB,DATABASE,False
year_2_001542,year_2,DynamoDB,DATABASE,False
year_2_001545,year_2,DynamoDB,DATABASE,False
year_2_001547,year_2,DynamoDB,DATABASE,False
year_2_001549,year_2,DynamoDB,DATABASE,False
year_2_001551,year_2,DynamoDB,DATABASE,False
year_2_001552,year_2,DynamoDB,DATABASE,False
year_2_001554,year_2,DynamoDB,DATABASE,False
year_2_001558,year_2,DynamoDB,DATABASE,False
year_2_001559,year_2,DynamoDB,DATABASE,True
year_2_001560,year_2,DynamoDB,DATABASE,False
year_2_001561,year_2,DynamoDB,DATABASE,False
year_2_001562,year_2,DynamoDB,DATABASE,False
year_2_001564,year_2,DynamoDB,DATABASE,False
year_2_001567,year_2,DynamoDB,DATABASE,False
year_2_001568,year_2,DynamoDB,DATABASE,False
year_2_001569,year_2,DynamoDB,DATABASE,False
year_2_001570,year_2,DynamoDB,DATABASE,False
year_2_001571,year_2,DynamoDB,DATABASE,False
year_2_001572,year_2,DynamoDB,DATABASE,False
year_2_001573,year_2,DynamoDB,DATABASE,False
year_2_001574,year_2,DynamoDB,DATABASE,False
year_2_001575,year_2,DynamoDB,DATABASE,False
year_2_001576,year_2,DynamoDB,DATABASE,False
year_2_001578,year_2,DynamoDB,DATABASE,False
year_2_001580,year_2,DynamoDB,DATABASE,False
year_2_001582,year_2,DynamoDB,DATABASE,False
year_2_001583,year_2,DynamoDB,DATABASE,False
year_2_001584,year_2,DynamoDB,DATABASE,False
year_2_001585,year_2,DynamoDB,DATABASE,False
year_2_001587,year_2,DynamoDB,DATABASE,False
year_2_001588,year_2,DynamoDB,DATABASE,False
year_2_001589,year_2,DynamoDB,DATABASE,False
year_2_001591,year_2,DynamoDB,DATABASE,False
year_2_001592,year_2,DynamoDB,DATABASE,False
year_2_001593,year_2,DynamoDB,DATABASE,False
year_2_001594,year_2,DynamoDB,DATABASE,False
year_2_001595,year_2,DynamoDB,DATABASE,False
year_2_001597,year_2,DynamoDB,DATABASE,False
year_2_001599,year_2,DynamoDB,DATABASE,False
year_2_001601,year_2,DynamoDB,DATABASE,False
year_2_001603,year_2,DynamoDB,DATABASE,False
year_2_001604,year_2,DynamoDB,DATABASE,True
year_2_001605,year_2,DynamoDB,DATABASE,False
year_2_001606,year_2,DynamoDB,DATABASE,False
year_2_001608,year_2,DynamoDB,DATABASE,False
year_2_001610,year_2,DynamoDB,DATABASE,False
year_2_001613,year_2,DynamoDB,DATABASE,False
year_2_001614,year_2,DynamoDB,DATABASE,False
year_2_001615,year_2,DynamoDB,DATABASE,True
year_2_001616,year_2,DynamoDB,DATABASE,False
year_2_001618,year_2,DynamoDB,DATABASE,False
year_2_001619,year_2,DynamoDB,DATABASE,False
year_2_001620,year_2,DynamoDB,DATABASE,False
year_2_001623,year_2,DynamoDB,DATABASE,False
year_2_001624,year_2,DynamoDB,DATABASE,False
year_2_001628,year_2,DynamoDB,DATABASE,False
year_2_001629,year_2,DynamoDB,DATABASE,False
year_2_001630,year_2,DynamoDB,DATABASE,False
year_2_001631,year_2,DynamoDB,DATABASE,False
year_2_001632,year_2,DynamoDB,DATABASE,False
year_2_001634,year_2,DynamoDB,DATABASE,False
year_2_001635,year_2,DynamoDB,DATABASE,False
year_2_001636,year_2,DynamoDB,DATABASE,False
year_2_001637,year_2,DynamoDB,DATABASE,False
year_2_001638,year_2,DynamoDB,DATABASE,False
year_2_001639,year_2,DynamoDB,DATABASE,False
year_2_001640,year_2,DynamoDB,DATABASE,False
year_2_001641,year_2,DynamoDB,DATABASE,False
year_2_001642,year_2,DynamoDB,DATABASE,False
year_2_001643,year_2,DynamoDB,DATABASE,False
year_2_001645,year_2,DynamoDB,DATABASE,False
year_2_001646,year_2,DynamoDB,DATABASE,False
year_2_001647,year_2,DynamoDB,DATABASE,False
year_2_001648,year_2,DynamoDB,DATABASE,False
year_2_001649,year_2,DynamoDB,DATABASE,False
year_2_001650,year_2,DynamoDB,DATABASE,False
year_2_001652,year_2,DynamoDB,DATABASE,False
year_2_001653,year_2,DynamoDB,DATABASE,False
year_2_001656,year_2,DynamoDB,DATABASE,False
year_2_001657,year_2,DynamoDB,DATABASE,False
year_2_001658,year_2,DynamoDB,DATABASE,False
year_2_001660,year_2,DynamoDB,DATABASE,False
year_2_001663,year_2,DynamoDB,DATABASE,False
year_2_001664,year_2,DynamoDB,DATABASE,False
year_2_001665,year_2,DynamoDB,DATABASE,False
year_2_001666,year_2,DynamoDB,DATABASE,False
year_2_001667,year_2,DynamoDB,DATABASE,False
year_2_001669,year_2,DynamoDB,DATABASE,False
year_2_001670,year_2,DynamoDB,DATABASE,False
year_2_001671,year_2,DynamoDB,DATABASE,False
year_2_001672,year_2,DynamoDB,DATABASE,False
year_2_001673,year_2,DynamoDB,DATABASE,False
year_2_001674,year_2,DynamoDB,DATABASE,False
year_2_001675,year_2,DynamoDB,DATABASE,False
year_2_001676,year_2,DynamoDB,DATABASE,False
year_2_001677,year_2,DynamoDB,DATABASE,False
year_2_001679,year_2,DynamoDB,DATABASE,False
year_2_001680,year_2,DynamoDB,DATABASE,False
year_2_001681,year_2,DynamoDB,DATABASE,False
year_2_001683,year_2,DynamoDB,DATABASE,False
year_2_001684,year_2,DynamoDB,DATABASE,True
year_2_001686,year_2,DynamoDB,DATABASE,False
year_2_001688,year_2,DynamoDB,DATABASE,True
year_2_001689,year_2,DynamoDB,DATABASE,False
year_2_001690,year_2,DynamoDB,DATABASE,False
year_2_001691,year_2,DynamoDB,DATABASE,False
year_2_001692,year_2,DynamoDB,DATABASE,True
year_2_001693,year_2,DynamoDB,DATABASE,False
year_2_001694,year_2,DynamoDB,DATABASE,False
year_2_001695,year_2,DynamoDB,DATABASE,False
year_2_001696,year_2,DynamoDB,DATABASE,False
year_2_001697,year_2,DynamoDB,DATABASE,False
year_2_001698,year_2,DynamoDB,DATABASE,False
year_2_001700,year_2,DynamoDB,DATABASE,False
year_2_001702,year_2,DynamoDB,DATABASE,True
year_2_001703,year_2,DynamoDB,DATABASE,False
year_2_001704,year_2,DynamoDB,DATABASE,True
year_2_001705,year_2,DynamoDB,DATABASE,False
year_2_001706,year_2,DynamoDB,DATABASE,False
year_2_001708,year_2,DynamoDB,DATABASE,False
year_2_001710,year_2,DynamoDB,DATABASE,False
year_2_001712,year_2,DynamoDB,DATABASE,False
year_2_001719,year_2,DynamoDB,DATABASE,False
year_2_001721,year_2,DynamoDB,DATABASE,False
year_2_001722,year_2,DynamoDB,DATABASE,False
year_2_001723,year_2,DynamoDB,DATABASE,False
year_2_001724,year_2,DynamoDB,DATABASE,False
year_2_001725,year_2,DynamoDB,DATABASE,False
year_2_001728,year_2,DynamoDB,DATABASE,False
year_2_001729,year_2,DynamoDB,DATABASE,False
year_2_001730,year_2,DynamoDB,DATABASE,False
year_2_001731,year_2,DynamoDB,DATABASE,False
year_2_001732,year_2,DynamoDB,DATABASE,False
year_2_001733,year_2,DynamoDB,DATABASE,False
year_2_001734,year_2,DynamoDB,DATABASE,False
year_2_001735,year_2,DynamoDB,DATABASE,False
year_2_001736,year_2,DynamoDB,DATABASE,False
year_2_001737,year_2,DynamoDB,DATABASE,False
year_2_001739,year_2,DynamoDB,DATABASE,False
year_2_001740,year_2,DynamoDB,DATABASE,False
year_2_001741,year_2,DynamoDB,DATABASE,False
year_2_001742,year_2,DynamoDB,DATABASE,False
year_2_001743,year_2,DynamoDB,DATABASE,False
year_2_001745,year_2,DynamoDB,DATABASE,False
year_2_001747,year_2,DynamoDB,DATABASE,False
year_2_001749,year_2,DynamoDB,DATABASE,False
year_2_001750,year_2,DynamoDB,DATABASE,False
year_2_001751,year_2,DynamoDB,DATABASE,False
year_2_001755,year_2,DynamoDB,DATABASE,False
year_2_001756,year_2,DynamoDB,DATABASE,False
year_2_001758,year_2,DynamoDB,DATABASE,False
year_2_001759,year_2,DynamoDB,DATABASE,False
year_2_001762,year_2,DynamoDB,DATABASE,True
year_2_001763,year_2,DynamoDB,DATABASE,False
year_2_001764,year_2,DynamoDB,DATABASE,False
year_2_001766,year_2,DynamoDB,DATABASE,False
year_2_001767,year_2,DynamoDB,DATABASE,False
year_2_001768,year_2,DynamoDB,DATABASE,False
year_2_001769,year_2,DynamoDB,DATABASE,False
year_2_001772,year_2,DynamoDB,DATABASE,False
year_2_001774,year_2,DynamoDB,DATABASE,False
year_2_001775,year_2,DynamoDB,DATABASE,False
year_2_001777,year_2,DynamoDB,DATABASE,False
year_2_001778,year_2,DynamoDB,DATABASE,False
year_2_001779,year_2,DynamoDB,DATABASE,False
year_2_001780,year_2,DynamoDB,DATABASE,False
year_2_001782,year_2,DynamoDB,DATABASE,True
year_2_001784,year_2,DynamoDB,DATABASE,False
year_2_001785,year_2,DynamoDB,DATABASE,False
year_2_001786,year_2,DynamoDB,DATABASE,False
year_2_001787,year_2,DynamoDB,DATABASE,False
year_2_001789,year_2,DynamoDB,DATABASE,False
year_2_001790,year_2,DynamoDB,DATABASE,False
year_2_001791,year_2,DynamoDB,DATABASE,False
year_2_001792,year_2,DynamoDB,DATABASE,False
year_2_001793,year_2,DynamoDB,DATABASE,False
year_2_001794,year_2,DynamoDB,DATABASE,False
year_2_001795,year_2,DynamoDB,DATABASE,False
year_2_001796,year_2,DynamoDB,DATABASE,False
year_2_001797,year_2,DynamoDB,DATABASE,False
year_2_001799,year_2,DynamoDB,DATABASE,False
year_2_001800,year_2,DynamoDB,DATABASE,False
year_2_001801,year_2,DynamoDB,DATABASE,False
year_2_001804,year_2,DynamoDB,DATABASE,False
year_2_001806,year_2,DynamoDB,DATABASE,True
year_2_001807,year_2,DynamoDB,DATABASE,False
year_2_001808,year_2,DynamoDB,DATABASE,False
year_2_001809,year_2,DynamoDB,DATABASE,True
year_2_001810,year_2,DynamoDB,DATABASE,False
year_2_001812,year_2,DynamoDB,DATABASE,False
year_2_001814,year_2,DynamoDB,DATABASE,False
year_2_001815,year_2,DynamoDB,DATABASE,False
year_2_001816,year_2,DynamoDB,DATABASE,False
year_2_001818,year_2,DynamoDB,DATABASE,False
year_2_001820,year_2,DynamoDB,DATABASE,False
year_2_001821,year_2,DynamoDB,DATABASE,False
year_2_001823,year_2,DynamoDB,DATABASE,False
year_2_001824,year_2,DynamoDB,DATABASE,False
year_2_001825,year_2,DynamoDB,DATABASE,False
year_2_001826,year_2,DynamoDB,DATABASE,False
year_2_001827,year_2,DynamoDB,DATABASE,False
year_2_001829,year_2,DynamoDB,DATABASE,True
year_2_001830,year_2,DynamoDB,DATABASE,False
year_2_001831,year_2,DynamoDB,DATABASE,False
year_2_001834,year_2,DynamoDB,DATABASE,False
year_2_001836,year_2,DynamoDB,DATABASE,True
year_2_001837,year_2,DynamoDB,DATABASE,False
year_2_001838,year_2,DynamoDB,DATABASE,False
year_2_001839,year_2,DynamoDB,DATABASE,False
year_2_001841,year_2,DynamoDB,DATABASE,False
year_2_001842,year_2,DynamoDB,DATABASE,False
year_2_001843,year_2,DynamoDB,DATABASE,False
year_2_001846,year_2,DynamoDB,DATABASE,False
year_2_001847,year_2,DynamoDB,DATABASE,False
year_2_001848,year_2,DynamoDB,DATABASE,True
year_2_001850,year_2,DynamoDB,DATABASE,False
year_2_001851,year_2,DynamoDB,DATABASE,False
year_2_001852,year_2,DynamoDB,DATABASE,False
year_2_001853,year_2,DynamoDB,DATABASE,False
year_2_001855,year_2,DynamoDB,DATABASE,False
year_2_001856,year_2,DynamoDB,DATABASE,False
year_2_001857,year_2,DynamoDB,DATABASE,False
year_2_001858,year_2,DynamoDB,DATABASE,False
year_2_001860,year_2,DynamoDB,DATABASE,False
year_2_001861,year_2,DynamoDB,DATABASE,False
year_2_001863,year_2,DynamoDB,DATABASE,False
year_2_001865,year_2,DynamoDB,DATABASE,False
year_2_001866,year_2,DynamoDB,DATABASE,False
year_2_001867,year_2,DynamoDB,DATABASE,False
year_2_001868,year_2,DynamoDB,DATABASE,False
year_2_001869,year_2,DynamoDB,DATABASE,False
year_2_001871,year_2,DynamoDB,DATABASE,False
year_2_001873,year_2,DynamoDB,DATABASE,False
year_2_001876,year_2,DynamoDB,DATABASE,False
year_2_001878,year_2,DynamoDB,DATABASE,False
year_2_001880,year_2,DynamoDB,DATABASE,False
year_2_001881,year_2,DynamoDB,DATABASE,False
year_2_001887,year_2,DynamoDB,DATABASE,False
year_2_001888,year_2,DynamoDB,DATABASE,False
year_2_001890,year_2,DynamoDB,DATABASE,False
year_2_001891,year_2,DynamoDB,DATABASE,False
year_2_001894,year_2,DynamoDB,DATABASE,False
year_2_001895,year_2,DynamoDB,DATABASE,False
year_2_001897,year_2,DynamoDB,DATABASE,False
year_2_001898,year_2,DynamoDB,DATABASE,False
year_2_001899,year_2,DynamoDB,DATABASE,False
year_2_001900,year_2,DynamoDB,DATABASE,True
year_2_001901,year_2,DynamoDB,DATABASE,False
year_2_001903,year_2,DynamoDB,DATABASE,False
year_2_001904,year_2,DynamoDB,DATABASE,False
year_2_001905,year_2,DynamoDB,DATABASE,False
year_2_001907,year_2,DynamoDB,DATABASE,False
year_2_001909,year_2,DynamoDB,DATABASE,False
year_2_001910,year_2,DynamoDB,DATABASE,False
year_2_001912,year_2,DynamoDB,DATABASE,False
year_2_001913,year_2,DynamoDB,DATABASE,False
year_2_001915,year_2,DynamoDB,DATABASE,False
year_2_001916,year_2,DynamoDB,DATABASE,False
year_2_001918,year_2,DynamoDB,DATABASE,False
year_2_001919,year_2,DynamoDB,DATABASE,False
year_2_001920,year_2,DynamoDB,DATABASE,False
year_2_001921,year_2,DynamoDB,DATABASE,True
year_2_001923,year_2,DynamoDB,DATABASE,False
year_2_001924,year_2,DynamoDB,DATABASE,False
year_2_001926,year_2,DynamoDB,DATABASE,False
year_2_001927,year_2,DynamoDB,DATABASE,False
year_2_001928,year_2,DynamoDB,DATABASE,False
year_2_001930,year_2,DynamoDB,DATABASE,False
year_2_001931,year_2,DynamoDB,DATABASE,False
year_2_001932,year_2,DynamoDB,DATABASE,False
year_2_001933,year_2,DynamoDB,DATABASE,False
year_2_001934,year_2,DynamoDB,DATABASE,False
year_2_001935,year_2,DynamoDB,DATABASE,False
year_2_001936,year_2,DynamoDB,DATABASE,False
year_2_001938,year_2,DynamoDB,DATABASE,False
year_2_001941,year_2,DynamoDB,DATABASE,False
year_2_001942,year_2,DynamoDB,DATABASE,False
year_2_001943,year_2,DynamoDB,DATABASE,False
year_2_001944,year_2,DynamoDB,DATABASE,False
year_2_001948,year_2,DynamoDB,DATABASE,False
year_2_001949,year_2,DynamoDB,DATABASE,True
year_2_001950,year_2,DynamoDB,DATABASE,False
year_2_001953,year_2,DynamoDB,DATABASE,False
year_2_001954,year_2,DynamoDB,DATABASE,False
year_2_001955,year_2,DynamoDB,DATABASE,True
year_2_001956,year_2,DynamoDB,DATABASE,False
year_2_001957,year_2,DynamoDB,DATABASE,False
year_2_001958,year_2,DynamoDB,DATABASE,False
year_2_001960,year_2,DynamoDB,DATABASE,False
year_2_001961,year_2,DynamoDB,DATABASE,False
year_2_001962,year_2,DynamoDB,DATABASE,False
year_2_001963,year_2,DynamoDB,DATABASE,False
year_2_001966,year_2,DynamoDB,DATABASE,False
